url,title,summary,content_type,issue_id
https://tekin.co.uk/2020/11/patterns-for-searching-git-revision-histories,Why Git blame sucks for understanding WTF code (and what to use instead),An article showing how to use `git log -S` to dig into a repository history given a known string. Besides the `-G` flag for regexes it is worth knowing [the -L flag](https://www.git-scm.com/docs/git-log#Documentation/git-log.txt--Lltfuncnamegtltfilegt).,text,2020-W47
https://github.com/fonsp/Pluto.jl,Pluto.jl,A notebook system written in [Julia](https://julialang.org/) from the ground up. Notebooks are stored as pure Julia code.,text,2020-W47
https://www.robinlinacre.com/command_control/,The Downfall of Command and Control Data Leadership,"An article reflecting on the dangers of the narrative of solving the problems of an organisation by 'solving the data mess'. Half rant, half list of insights from experience.",text,2020-W47
https://github.com/mbbill/undotree,Undotree,A plugin to navigate through the hierarchical tree of changes kept by Vim.,text,2020-W47
https://joemorrison.medium.com/openstreetmap-is-having-a-moment-dcc7eef1bb01,OpenStreetMap is Having a Moment,"An article on how Apple, Amazon, Facebook and Microsoft are relying on OpenStreetMap as a critical piece of infrastructure.",text,2020-W47
https://simonwillison.net/2020/Nov/14/personal-data-warehouses/,Personal Data Warehouses: Reclaiming Your Data,A talk from the Datasette author on how he uses it to manage his own personal data. A very good example of how to exploit SQLite.,video,2020-W47
https://qqq.is/research/a-practical-guide-to-URI-encoding-and-URI-decoding,A practical guide to URI encoding and URI decoding,"A digested explanation of the [RFC3986](https://tools.ietf.org/html/rfc3986).

A more forward-looking specification like the WhatWG [URL](https://url.spec.whatwg.org/) might be what you need though.",text,2020-W48
https://rust-script.org/,rust-script,A tool to run Rust files and expressions as scripts without any setup or compilation step.,text,2020-W48
https://dgl.cx/2020/06/sqlite-json-support,SQLite as a document database,An article showcasing how to use JSON blobs with virtual columns in SQLite.,text,2020-W48
https://spectrum.ieee.org/biomedical/devices/turning-the-body-into-a-wire,Turning the Body Into a Wire,An article introducing the idea of IoB (Internet of Bodies) as a closed network to increase the security of wearable devices including health devices such as pacemakers.,text,2020-W48
https://github.com/MonetDBSolutions/MonetDBe-Python,MonetDBe-Python,A Python package to work with an embedded version of the columnar database [MonetDB](https://www.monetdb.org/).,text,2020-W48
https://github.com/dmtrKovalenko/odiff,ODIFF,A tool to genereate pixel-by-pixel image differentials.,text,2020-W48
https://sidewaysdictionary.com/,Sideways Dictionary,A collection of analogies to explain technical terms.,text,2020-W49
https://chasewilson.dev/blog/intro-to-ddlog/,Intro to DDlog,An article introducing the basics of [Differential Datalog](https://github.com/vmware/differential-datalog) and a hint of Differential Dataflow as its building block.,text,2020-W49
https://archivebox.io/,Archivebox,A self-hosted service to archive websites of your interest.,text,2020-W49
https://misinforeview.hks.harvard.edu/article/breaking-harmony-square-a-game-that-inoculates-against-political-misinformation/,Breaking Harmony Square: A game that “inoculates” against political misinformation,An article introducing the background and findings on a [research game](https://www.harmonysquare.game/) applying ideas from the inoculation theory to improve the player's resistance to politic misinformation.,text,2020-W49
https://anonymousplanet.github.io/thgtoa/guide.html,The Hitchhiker’s Guide to Online Anonymity,A thorough guide to how to set yourself up for online anonymity. Not for the faint of heart.,text,2020-W49
https://bbodi.github.io/notecalc3/,notecalc3,A notepad with a smart calculator built in.,text,2020-W49
https://bitbashing.io/tex.html,TeX: A tale of two worlds,An article on Donald Knuth's work on TeX.,text,2020-W50
https://clig.dev/,Command Line Interface Guidelines,"A guide to help you write better command-line programs, taking traditional UNIX principles and updating them for the modern day.",text,2020-W50
https://www.hillelwayne.com/post/always-more-history/,There's Always More History,"An article answering the question 'Why Vim Uses hjkl', 'Why JavaScript months start from 0' and what these two have in common.",text,2020-W50
https://github.com/rtosholdings/riptable,RipTable,"A library that enhances or replaces numpy, pandas, and includes high speed cross platform SDS file format.",text,2020-W50
https://github.com/vincentdchan/PoloDB,PoloDB,An embedded JSON-based database with a MongoDB-like API writen in Rust and stores data in a single file a-la SQLite.,text,2020-W50
https://github.com/nanotee/nvim-lua-guide,Getting started using Lua in Neovim,A guide to learn the basics of Lua and how to use it to drive Neovim.,text,2020-W50
https://infovis.fh-potsdam.de/tutorials/,Information Visualization,A collection of lectures on the fundamentals of information visualisation.,text,2020-W51
https://r2c.dev/blog/2020/exploiting-dynamic-rendering-engines-to-take-control-of-web-apps/,Exploiting dynamic rendering engines to take control of web apps,"An article exploring an attack websites using the prerendering technique.""",text,2020-W51
https://blog.acolyer.org/2020/12/14/entity-resolution/,An overview of end-to-end entity resolution for big data,An article analysing a paper on Entity Resoultion (ER) techniques.,text,2020-W51
https://www.drivendata.co/blog/nbautoexport-jupyter-code-review/,Jupyter Notebooks and Code Reviews,An article exploring the use of [nbautoexport](https://github.com/drivendataorg/nbautoexport/) to improve the user experience of reviewing Jupyter notebook changes.,text,2020-W51
https://pair.withgoogle.com/explorables/data-leak/,Why Some Models Leak Data,An article showcasing machine learning models that leak information inadvertently.,text,2020-W51
https://caballerocoll.com/blog/bevy-chess-tutorial/,Chess game in Rust using Bevy,A tutorial to get started with the game engine [Bevy](https://bevyengine.org/).,text,2020-W51
https://github.com/kivy/kivy,Kivy,A Python library to build cross-platform applications.,text,2020-W52
https://opendefinition.org/,Open Definition,"A collection of licences for open data, open content and open knowledge.",text,2020-W52
https://dystroy.org/blog/hjson-in-broot/,Why broot switched to Hjson for its configuration files,An article overviewing a handful of formats for the purpose of writing application configuration files.,text,2020-W52
https://github.com/austinjones/tab-rs,tab,"A config-driven terminal multiplexer control tabs, command history, working directories, etc.

[How to write a Terminal Multiplexer with Rust, Async, and Actors - Part 2](https://implaustin.hashnode.dev/how-to-write-a-terminal-multiplexer-with-rust-async-and-actors-part-2) is a nice read if you are interested in its architecture and goals.",text,2020-W52
http://xahlee.info/comp/point-free_programing.html,What's Point-free Programing? (point-free function syntax),"An article explaining point-free programming, currying, etc.",text,2020-W52
https://github.com/Canop/broot,Broot,A tool to navigate directories from the terminal. It plays well with [Kitty](https://sw.kovidgoyal.net/kitty/) so image previews are rendered seamlessly.,text,2020-W52
https://nolanlawson.com/2021/01/03/options-for-styling-web-components/,Options for styling web components,An article explaining the tradeoffs of styling Web Components.,text,2021-W01
https://www.redblobgames.com/grids/hexagons/,Hexagon Grids,"A guide on how to make hexagonal grids, implement a coordinate system, distances and more.",text,2021-W01
https://github.com/inukshuk/sqleton,sqleton,A command-line interface to visualise SQLite database schemas.,text,2021-W01
https://github.com/erezsh/Preql,Preql,"An interpreted, relational programming language, that specializes in database queries.",text,2021-W01
https://www.influxdata.com/blog/apache-arrow-parquet-flight-and-their-ecosystem-are-a-game-changer-for-olap/,"Apache Arrow, Parquet, Flight and Their Ecosystem are a Game Changer for OLAP","An article introducing Apache Arrow, how its components fit together and its overall maturity.",text,2021-W01
https://napi.rs/,napi-rs,A library for building pre-compiled NodeJS addons in Rust.,text,2021-W01
https://rust-unofficial.github.io/patterns/,Rust Design Patterns,A collection of design patterns to solve known problems in Rust.,text,2021-W02
https://calcolor.co/,calcolor,A service to inspect and learn about colours.,text,2021-W02
https://www.zetetic.net/sqlcipher/,SQLCipher,"A SQLite extension adding on-the-fly encryption, tamper detection, strong key derivation and memory sanitisation.",text,2021-W02
https://www.scotthyoung.com/blog/2021/01/11/how-to-take-notes/,How to take notes,An article exploring ways to take notes that help achieve a goal. Although it targets _students_ it can easily transfer to taking notes in a meeting.,text,2021-W02
https://github.com/jalammar/ecco,Ecco,A Python library for explaining Natural Language Processing models using interactive visualizations.,text,2021-W02
https://www.philippflenker.com/hecto/,Hecto: Build your own text editor in Rust,A tutorial on how to build a text editor in Rust.,text,2021-W02
https://github.com/Nukesor/pueue,pueue,A command-line task management tool for sequential and parallel execution of long-running tasks.,text,2021-W03
https://github.com/ericchiang/pup,pup,A command-line tool to explore HTML documents using CSS selectors.,text,2021-W03
https://www.sqlfluff.com/,SQLfluff,A command-line tool to lint SQL.,text,2021-W03
https://nodes.io/,Nodes,A tool to explore ideas with visual flow programming.,text,2021-W03
https://boris-marinov.github.io/category-theory-illustrated/,Category Theory Illustrated,A book on Category Theory from a non-mathematical point of view.,text,2021-W03
https://writing.kemitchell.com/2021/01/21/Open-Source-Discrimination.html,Open Source is Discrimination,"An article on the changes in meaning of 'open' in open source licensing, discrimination, oppression and discernment.",text,2021-W03
https://aftix.xyz/home/bacon/,Scientific Computing in Rust,"An article introducing [bacon-sci](https://github.com/aftix/bacon), a [SciPy](https://www.scipy.org/) replacement in Rust.",text,2021-W04
https://sr.ht/~gpanders/ijq/,ijq,An interactive version of jq to query JSON from the command-line.,text,2021-W04
https://cacm.acm.org/magazines/2021/2/250085-a-review-of-the-semantic-web-field/fulltext,A Review of the Semantic Web Field,An article describing the timeline since early 2000s on the semantic web research field.,text,2021-W04
https://staticsitegenerators.net/,Static Site Generators,A collection of static site generators. Similar and yet different from [Jamstack Site Generators]](https://jamstack.org/generators/).,text,2021-W04
https://github.com/jerryscript-project/jerryscript,JerryScript,A lightweight JavaScript engine for resource-constrained devices such as microcontrollers. It can run on devices with less than 64 KB of RAM and less than 200 KB of flash memory.,text,2021-W04
http://doc.replicated.cc/%5EWiki/strictmark.sm,StrictMark: rational Markdown,A specification for a strict subset of Markdown aiming to implement all features with the shortest formal grammar possible.,text,2021-W04
https://if50.substack.com/p/introduction,50 Years of Text Games,An article introducing an ongoing series on the history of text-based games.,text,2021-W05
https://asdf-vm.com/,asdf,"A tool to manage multiple runtime versions for Node.js, Python, Ruby, Elixir and more.

If you happen to use MacOS and Python, this helps avoid the mess you can get into by using Python installed with [Homebrew](https://brew.sh/).",text,2021-W05
https://neilmitchell.blogspot.com/2020/11/turing-incomplete-languages.html,Turing Incomplete Languages,An article on the downsides of Turing incomplete languages.,text,2021-W05
https://www.flagsmith.com/podcast/05-heather-meeker-oss-capital,"Interview with Heather Meeker: Founding Partner, OSS Capital",An interview on software licensing. An interesting opinion to listen to if you've been following the drama Elastic vs Amazon.,text,2021-W05
https://supunkavinda.blog/disqus,"Disqus, the dark commenting system",An article analysing Disqus and the consequences of trusting the service.,text,2021-W05
https://sheltered-objections.blogspot.com/2021/02/i-have-been-listening-regularly-for-few.html,The Skeptics guide to Artificial Intelligence,An article aiming to bring some perspective on the meaning of intelligence in “Artificial Intelligence”.,text,2021-W05
https://browser.engineering/,Web Browser Engineering,A book on how web browsers work by building a simple web browser in Python.,text,2021-W06
https://www.noemamag.com/the-thoughts-the-civilized-keep/,The Thoughts The Civilized Keep,"An article on unthinking intelligence, machines and humans. A reflection on the current improvements in the artificial intelligence.",text,2021-W06
https://robotmoon.com/ssh-tunnels/,A visual guide to SSH tunnels,An article illustrating the common use cases for using SSH tunnels.,text,2021-W06
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610,"Dependency Confusion: How I Hacked Into Apple, Microsoft and Dozens of Other Companies",An article explaining the history of the Dependency Confusion attack and the principles behind it.,text,2021-W06
https://icyphox.sh/blog/nvim-lua/,Configuring Neovim using Lua,An article exploring the unstable Lua interface to configure Neovim.,text,2021-W06
https://litestream.io/blog/why-i-built-litestream/,Why I Built Litestream,A tool to replicate SQLite databases to Amazon S3.,text,2021-W06
https://www.joshwcomeau.com/animation/css-transitions/,An Interactive Guide to CSS Transitions,A tutorial laying out the fundamental concepts to understand how CSS transitions work.,text,2021-W07
https://archive.org/details/softwarelibrary_msdos_games,Software Library: MS-DOS Games,A collection of playable MS-DOS Games.,text,2021-W07
https://radu-matei.com/blog/practical-guide-to-wasm-memory/,A practical guide to WebAssembly memory,An article diving into WebAssembly memory management.,text,2021-W07
https://david-peter.de/cube-composer/,Cube composer,A puzzle game to learn the fundamentals of functional programming.,text,2021-W07
https://cuelang.org/,CUE Data Constraint Language,"A data constraint language which aims to simplify tasks involving defining and using data. It is a superset of JSON, allowing users familiar with JSON to get started quickly.",text,2021-W07
https://www.mint-lang.com/,Mint,A programming language for writing single page applications. Heavily influenced by [Elm](https://elm-lang.org/) but non-functional and writen in [Crystal](https://crystal-lang.org/).,text,2021-W07
https://github.com/elkowar/pipr,Pipr,A tool to interactively write shell pipelines.,text,2021-W14
https://obsidian.md/,Obsidian,"An offline-first knowledge base tool on top of a folder of Markdown files.

I've been using this tool for the last few months and although it's still not a mature tool it has become my main tool to manage my knowledge base both at home and at work.

That said, I couldn't use it without a few plugins to enhance it:

- [Dataview](https://github.com/blacksmithgu/obsidian-dataview), to query the knowledge base and display results as tables or lists.
- [Mind Map](https://github.com/lynchjames/obsidian-mind-map), to display a mind map out of a Markdown structure.
- [Sliding Panes](https://github.com/deathau/sliding-panes-obsidian), to stack open panes on the side.
- [Minimal Settings](https://github.com/kepano/obsidian-minimal-settings), to tweak the interface to be less noisy.
- [Metatable](https://github.com/arnau/obsidian-metatable), to display the full frontmatter.",text,2021-W14
https://amifloced.org/,Am I FLoCed?,"A service to check whether Google is tracking you yet. Google is running a Chrome ""origin trial"" to test out an experimental new tracking feature called Federated Learning of Cohorts (aka ""FLoC"").",text,2021-W14
https://www.codeinwp.com/blog/css-grid-tutorial-layout/,The Ultimate CSS Grid Tutorial for Beginners,A tutorial to get started with CSS Grids.,text,2021-W14
https://blog.logrocket.com/macros-in-rust-a-tutorial-with-examples/,Macros in Rust: A tutorial with examples,A tutorial covering all there is about macros in Rust.,text,2021-W14
https://github.com/tinysearch/tinysearch,tinysearch,"A lightweight full-text search engine to for static websites written in Rust and compiled to WebAssembly.

[WebAssembly Search Tools for Static Sites](https://healeycodes.com/webassembly-search-tools-for-static-websites/) might be interesting if you want to check other options.",text,2021-W14
https://spreadprivacy.com/block-floc-with-duckduckgo/,"Use the DuckDuckGo Extension to Block FLoC, Google’s New Tracking Method in Chrome",A Chrome extension to block Google from exploiting you. Or stop using Chrome.,text,2021-W15
https://www.focalboard.com/,Focalboard,"A tool to manage work across individuals and teams. An open source, self-hosted or desktop alternative to [Notion](https://www.notion.so/), [Asana](https://asana.com/) and [Trello](https://trello.com/).",text,2021-W15
https://github.com/apache/incubator-age,Apache AGE,A PostgreSQL extension that adds graph database functionality. It supports among other things the [openCypher](https://www.opencypher.org/) query language,text,2021-W15
https://component.gallery/,Component Gallery,A collection of interface components from real-world design systems.,text,2021-W15
https://github.com/elixir-nx/livebook,Livebook,"A web application for writing interactive code notebooks in Elixir. It allows for multiple users working at the same time, sequential evaluation for higher reproducibility and notebooks are persisted in _livemd_, yet another flavour of Markdown.",text,2021-W15
https://github.com/marcpaq/b1fipl,A Bestiary of Single-File Implementations of Programming Languages,A collection of tiny programming languages great for learning how to implement one.,text,2021-W15
https://apis.guru/openapi-directory/,OpenAPI Directory,A machine-readable collection of REST APIs with convergence into OpenAPI 3.0.,text,2021-W16
https://github.com/bigH/git-fuzzy,git-fuzzy,A tool to work with [Git](https://git-scm.com/) interactively leveraging [fzf](https://github.com/junegunn/fzf).,text,2021-W16
https://seirdy.one/2021/04/16/permissions-policy-floc-misinfo.html,Misinformation about Permissions Policy and FLoC,"An article on the subtleties of opt-out approach on Google's tracking system.

> Here’s how not to opt-in to Google’s FLoC:
>
> * Don't load untrusted third-party content that might get classified as an ad (only applies during the origin trial)
> * Don't call document.interestCohort(), and don’t load third-party scripts that might call it either.",text,2021-W16
https://eclecticlight.co/2021/04/22/can-you-trust-floating-point-arithmetic-on-apple-silicon/,Can you trust floating-point arithmetic on Apple Silicon?,An article looking into three well-known calculations from the _Handbook of Floating-Point Arithmetic_ using [Swift](https://swift.org/) on an [Apple M1](https://en.wikipedia.org/wiki/Apple_M1) and comparing with the previous Intel-based results.,text,2021-W16
https://world.hey.com/joaoqalves/disasters-i-ve-seen-in-a-microservices-world-a9137a51,Disasters I've seen in a microservices world,An article reflecting on fundamental problems derived from ignoring the inherent complexity of distributed systems.,text,2021-W16
https://www.tremor.rs/,Tremor,An event processing system for unstructured data. A Rust based replacement for [Logstash](https://www.elastic.co/logstash) and [Telegraf](https://github.com/influxdata/telegraf).,text,2021-W16
https://github.com/flipkart-incubator/Astra,Astra,A tool to run security tests on REST APIs.,text,2021-W17
https://diataxis.fr/,Diátaxis,A framework aiming to aid with the problem of structuring technical documentation.,text,2021-W17
https://hakibenita.com/sql-for-data-analysis,Practical SQL for Data Analysis,"A tutorial on how to use SQL instead of Pandas for efficient data analysis in Python. Although it focuses on PostgreSQL it is, with a few exceptions like linear regressions, straightforward to translate to other engines.",text,2021-W17
https://css-tricks.com/a-complete-guide-to-custom-properties/,A Complete Guide to Custom Properties,"A tutorial aiming to cover all there is about CSS custom properties. Also food for thought on what is the line where it is excessive, unmaintainable and cluttered of incomprehensible global-ish variables.",text,2021-W17
https://github.com/scottrogowski/mongita,Mongita,A lightweight embedded document database implementing a subset of the MongoDB interface.,text,2021-W17
https://logica.dev/,Logica,A declarative logic programming language for data manipulation. It's a datalog to SQL compiler mainly targeted to Google BigQuery but with experimental support for PostgreSQL and SQLite.,text,2021-W17
